order_id,order_number,customer_id,store_id,order_date,order_status,payment_status,channel,,,shipping_method,total_item,shipped_date,delivery_date,expected_delivery_date,tracking_number,,,,grand_total,tax_total,shipping_total,shipping_cost,discount_total,,priority_order,is_express_delivery,cancelled_at,refunded_at,updated_at,new_column,created_at,coupon_code
9317,ORD00009317,89,13,9/26/2025 0:00,Delivered,Paid,Online,Website,Desktop,Standard,38,9/28/2025 0:00,10/3/2025 0:00,10/3/2025,TRK000000009317,Blue Dart,,1,29999,27863.97,5015.51,0,32879.48,f,f,f,9/26/2025 0:00,08:13.5,,,,
9318,ORD00009318,624,13,1/22/2025 0:00,Delivered,Paid,Online,Website,Mobile,Standard,73,1/23/2025 0:00,1/29/2025 0:00,1/29/2025,TRK000000009318,Shadowfax,,1,26999,20395.85,3671.25,0,24067.1,f,f,f,1/22/2025 0:00,08:13.5,,,,
9319,ORD00009319,758,13,4/23/2025 0:00,Delivered,Paid,Online,Website,Tablet,Standard,22,4/25/2025 0:00,5/2/2025 0:00,5/2/2025,TRK000000009319,Xpressbees,,1,129999,94016.64,16923,0,110939.64,f,f,f,4/23/2025 0:00,08:13.5,,,,
9322,ORD00009322,385,13,1/27/2024 0:00,Confirmed,Pending,Online,Website,Mobile,Standard,68,,,,TRK000000009322,Delhivery,,1,64990,51456.47,9262.16,0,60718.63,f,f,f,1/27/2024 0:00,08:13.5,,,,
9324,ORD00009324,173,13,2/12/2024 0:00,Delivered,Paid,Online,Website,Desktop,Standard,2,2/14/2024 0:00,2/22/2024 0:00,2/22/2024,TRK000000009324,Xpressbees,,1,37999,32099.5,5777.91,0,37877.41,f,f,f,2/12/2024 0:00,08:13.5,,,,
9326,ORD00009326,619,13,2/19/2024 0:00,Shipped,Pending,Online,Website,Mobile,Standard,54,2/21/2024 0:00,2/27/2024 0:00,2/27/2024,TRK000000009326,Shadowfax,,1,39990,34154.9,6147.88,0,40302.78,f,f,f,2/19/2024 0:00,08:13.5,,,,
9327,ORD00009327,346,13,11/13/2025 0:00,Delivered,Paid,Online,Website,Desktop,Standard,95,11/14/2025 0:00,11/22/2025 0:00,11/22/2025,TRK000000009327,Ecom Express,,1,61990,50724.49,9130.41,0,59854.9,f,f,f,11/13/2025 0:00,08:13.5,,,,
9328,ORD00009328,342,13,8/19/2024 0:00,Delivered,Paid,Online,Website,Tablet,Standard,66,8/21/2024 0:00,8/26/2024 0:00,8/26/2024,TRK000000009328,Ecom Express,,1,9295,6986.14,1257.51,0,8243.65,f,f,f,8/19/2024 0:00,08:13.5,,,,
13960,ORD00013960,933,7,3/4/2025 0:00,Confirmed,Pending,In-Store,Walk-in,,Store Pickup,11,,,,,,,1,52490,42542.04,7657.57,0,50199.61,f,f,t,3/4/2025 0:00,08:13.5,,,,
13962,ORD00013962,360,6,1/17/2025 0:00,Delivered,Paid,In-Store,Walk-in,,Store Pickup,64,1/19/2025 0:00,1/19/2025 0:00,1/19/2025,,,,1,35998,26202.64,4716.48,0,30919.12,f,f,f,1/17/2025 0:00,08:13.5,,,,
13964,ORD00013964,789,9,9/14/2024 0:00,Delivered,Paid,In-Store,Walk-in,,Store Pickup,1,9/15/2024 0:00,9/15/2024 0:00,9/15/2024,,,,1,32999,22460.4,4042.87,0,26503.28,f,f,f,9/14/2024 0:00,08:13.5,,,,
13969,ORD00013969,456,10,7/13/2025 0:00,Delivered,Paid,In-Store,Walk-in,,Store Pickup,33,7/15/2025 0:00,7/15/2025 0:00,7/15/2025,,,,1,49999,34815.23,6266.74,0,41081.97,f,f,f,7/13/2025 0:00,08:13.5,,,,
13973,ORD00013973,87,2,10/23/2025 0:00,Returned,Pending,In-Store,Walk-in,,Store Pickup,82,10/25/2025 0:00,10/25/2025 0:00,10/25/2025,,,,1,37990,33828.88,6089.2,0,39918.08,f,f,f,10/23/2025 0:00,08:13.5,,10/28/2025 0:00,,
13974,ORD00013974,983,11,12/29/2024 0:00,Delivered,Paid,In-Store,Walk-in,,Store Pickup,100,12/31/2024 0:00,12/31/2024 0:00,12/31/2024,,,,1,37990,34703.15,6246.57,0,40949.72,f,f,f,12/29/2024 0:00,08:13.5,,,,
13975,ORD00013975,356,10,11/7/2024 0:00,Delivered,Paid,In-Store,Walk-in,,Store Pickup,34,11/8/2024 0:00,11/8/2024 0:00,11/8/2024,,,,1,64990,58569.65,10542.54,0,69112.19,f,f,f,11/7/2024 0:00,08:13.5,,,,
13978,ORD00013978,58,9,1/6/2025 0:00,Delivered,Paid,In-Store,Walk-in,,Store Pickup,63,1/7/2025 0:00,1/7/2025 0:00,1/7/2025,,,,1,23999,17031.89,3065.74,0,20097.63,f,f,f,1/6/2025 0:00,08:13.5,,,,
13980,ORD00013980,27,10,2/1/2024 0:00,Delivered,Paid,In-Store,Walk-in,,Store Pickup,12,2/2/2024 0:00,2/2/2024 0:00,2/2/2024,,,,1,8999,7099.17,1277.85,0,8377.02,f,f,f,2/1/2024 0:00,08:13.5,,,,
13984,ORD00013984,639,11,2/17/2025 0:00,Delivered,Paid,In-Store,Walk-in,,Store Pickup,94,2/18/2025 0:00,2/18/2025 0:00,2/18/2025,,,,1,59490,50925.67,9166.62,0,60092.29,f,f,t,2/17/2025 0:00,08:13.5,,,,
13988,ORD00013988,739,10,11/13/2025 0:00,Delivered,Paid,In-Store,Walk-in,,Store Pickup,50,11/15/2025 0:00,11/15/2025 0:00,11/15/2025,,,,1,3398,1861.24,335.02,0,2196.26,f,f,f,11/13/2025 0:00,08:13.5,,,,
13989,ORD00013989,451,3,9/21/2025 0:00,Returned,Pending,In-Store,Walk-in,,Store Pickup,96,9/22/2025 0:00,9/22/2025 0:00,9/22/2025,,,,1,42990,34741.2,6253.42,0,40994.62,f,f,f,9/21/2025 0:00,08:13.5,,9/25/2025 0:00,,
9330,ORD00009330,92,13,11/15/2024 0:00,Shipped,Pending,Online,Website,Desktop,Standard,100,11/17/2024 0:00,11/25/2024 0:00,11/25/2024,TRK000000009330,Blue Dart,,1,3299,2027.97,365.04,0,2393.01,f,f,f,11/15/2024 0:00,08:13.5,,,,
9331,ORD00009331,946,13,1/28/2024 0:00,Delivered,Paid,Online,Website,Desktop,Standard,67,1/30/2024 0:00,2/7/2024 0:00,2/7/2024,TRK000000009331,Ecom Express,,1,119999,82925.67,14926.62,0,97852.29,f,f,f,1/28/2024 0:00,08:13.5,,,,
9332,ORD00009332,817,13,3/23/2025 0:00,Shipped,Pending,Online,Website,Desktop,Standard,59,3/25/2025 0:00,4/1/2025 0:00,4/1/2025,TRK000000009332,Blue Dart,,1,46990,35267.57,6348.16,0,41615.74,f,f,f,3/23/2025 0:00,08:13.5,,,,
9333,ORD00009333,703,13,6/27/2025 0:00,Delivered,Paid,Online,Website,Tablet,Standard,65,6/28/2025 0:00,7/6/2025 0:00,7/6/2025,TRK000000009333,Delhivery,,1,154900,126566.5,22781.97,0,149348.47,f,f,f,6/27/2025 0:00,08:13.5,,,,
9335,ORD00009335,534,13,9/16/2025 0:00,Returned,Pending,Online,Website,Tablet,Standard,30,9/18/2025 0:00,9/25/2025 0:00,9/25/2025,TRK000000009335,Shadowfax,,1,9999,7460.66,1342.92,0,8803.58,f,f,f,9/16/2025 0:00,08:13.5,,9/28/2025 0:00,,
9336,ORD00009336,150,13,7/12/2024 0:00,Delivered,Paid,Online,Website,Mobile,Standard,31,7/14/2024 0:00,7/21/2024 0:00,7/21/2024,TRK000000009336,DTDC,,1,36999,32517.03,5853.07,0,38370.1,f,f,f,7/12/2024 0:00,08:13.5,,,,
9338,ORD00009338,915,13,9/26/2024 0:00,Cancelled,Pending,Online,Website,Desktop,Standard,21,,,,TRK000000009338,Blue Dart,,1,144900,108939.57,19609.12,0,128548.69,f,f,f,9/26/2024 0:00,08:13.5,9/27/2024 0:00,,,
9339,ORD00009339,83,13,8/27/2025 0:00,Shipped,Pending,Online,Website,Desktop,Standard,74,8/29/2025 0:00,9/3/2025 0:00,9/3/2025,TRK000000009339,Xpressbees,,1,129999,103239.99,18583.2,0,121823.19,f,f,f,8/27/2025 0:00,08:13.5,,,,
9340,ORD00009340,813,13,6/15/2024 0:00,Processing,Pending,Online,Website,Mobile,Standard,46,,,,TRK000000009340,Delhivery,,1,8999,7972.59,1435.07,0,9407.66,f,f,f,6/15/2024 0:00,08:13.5,,,,
9342,ORD00009342,537,13,4/29/2025 0:00,Delivered,Paid,Online,Website,Desktop,Standard,24,5/1/2025 0:00,5/7/2025 0:00,5/7/2025,TRK000000009342,Blue Dart,,1,29999,23436.87,4218.64,0,27655.51,f,f,f,4/29/2025 0:00,08:13.5,,,,
9348,ORD00009348,784,13,7/5/2024 0:00,Delivered,Paid,Online,Website,Desktop,Standard,4,7/6/2024 0:00,7/11/2024 0:00,7/11/2024,TRK000000009348,Shadowfax,,1,134900,110224.49,19840.41,0,130064.9,f,f,f,7/5/2024 0:00,08:13.5,,,,
9349,ORD00009349,52,13,10/25/2024 0:00,Delivered,Paid,Online,Website,Tablet,Standard,23,10/26/2024 0:00,10/31/2024 0:00,10/31/2024,TRK000000009349,Delhivery,,1,5598,4450.2,801.04,0,5251.24,f,f,f,10/25/2024 0:00,08:13.5,,,,
9350,ORD00009350,163,13,11/1/2024 0:00,Delivered,Paid,Online,Website,Desktop,Standard,97,11/2/2024 0:00,11/8/2024 0:00,11/8/2024,TRK000000009350,DTDC,,1,12995,8356.49,1504.17,0,9860.65,f,f,f,11/1/2024 0:00,08:13.5,,,,
9353,ORD00009353,662,13,8/17/2025 0:00,Cancelled,Pending,Online,Website,Desktop,Standard,29,,,,TRK000000009353,Shadowfax,,1,8999,6917.6,1245.17,0,8162.76,f,f,f,8/17/2025 0:00,08:13.5,8/18/2025 0:00,,,
9354,ORD00009354,444,13,10/22/2024 0:00,Delivered,Paid,Online,Website,Tablet,Standard,19,10/24/2024 0:00,11/1/2024 0:00,11/1/2024,TRK000000009354,Xpressbees,,1,35999,25785.35,4641.36,0,30426.71,f,f,f,10/22/2024 0:00,08:13.5,,,,
9355,ORD00009355,128,13,1/3/2026 0:00,Delivered,Paid,Online,Website,Tablet,Standard,74,1/5/2026 0:00,1/12/2026 0:00,1/12/2026,TRK000000009355,Blue Dart,,1,1499,1384.61,249.23,0,1633.84,f,f,f,1/3/2026 0:00,08:13.5,,,,
9360,ORD00009360,24,13,1/1/2025 0:00,Delivered,Paid,Online,Website,Mobile,Standard,27,1/2/2025 0:00,1/10/2025 0:00,1/10/2025,TRK000000009360,DTDC,,1,5998,4016.62,722.99,0,4739.62,f,f,f,1/1/2025 0:00,08:13.5,,,,
9361,ORD00009361,676,13,6/4/2025 0:00,Delivered,Paid,Online,Website,Desktop,Standard,94,6/6/2025 0:00,6/11/2025 0:00,6/11/2025,TRK000000009361,DTDC,,1,57990,41432.22,7457.8,0,48890.03,f,f,t,6/4/2025 0:00,08:13.5,,,,
9364,ORD00009364,795,13,10/9/2024 0:00,Delivered,Paid,Online,Website,Desktop,Standard,79,10/10/2024 0:00,10/16/2024 0:00,10/16/2024,TRK000000009364,Delhivery,,1,169999,109313.22,19676.38,0,128989.6,f,f,f,10/9/2024 0:00,08:13.5,,,,
9365,ORD00009365,314,13,2/4/2024 0:00,Delivered,Paid,Online,Website,Desktop,Standard,77,2/6/2024 0:00,2/11/2024 0:00,2/11/2024,TRK000000009365,Ecom Express,,1,36999,31428.83,5657.19,0,37086.02,f,f,f,2/4/2024 0:00,08:13.5,,,,
9367,ORD00009367,226,13,9/30/2025 0:00,Shipped,Pending,Online,Website,Desktop,Standard,96,10/2/2025 0:00,10/10/2025 0:00,10/10/2025,TRK000000009367,Blue Dart,,1,8990,7816.13,1406.9,0,9223.04,f,f,t,9/30/2025 0:00,08:13.5,,,,
9368,ORD00009368,202,13,11/9/2024 0:00,Delivered,Paid,Online,Website,Mobile,Standard,72,11/10/2024 0:00,11/16/2024 0:00,11/16/2024,TRK000000009368,Delhivery,,1,3499,2015.45,362.78,0,2378.23,f,f,f,11/9/2024 0:00,08:13.5,,,,
13999,ORD00013999,77,10,11/7/2024 0:00,Cancelled,Pending,In-Store,Walk-in,,Store Pickup,5,,,,,,,1,144900,102258.87,18406.6,0,120665.47,f,f,f,11/7/2024 0:00,08:13.5,11/8/2024 0:00,,,
14000,ORD00014000,952,11,11/12/2024 0:00,Delivered,Paid,In-Store,Walk-in,,Store Pickup,50,11/13/2024 0:00,11/13/2024 0:00,11/13/2024,,,,1,1999,1251.59,225.29,0,1476.88,f,f,t,11/12/2024 0:00,08:13.5,,,,
14002,ORD00014002,424,9,4/22/2025 0:00,Confirmed,Pending,In-Store,Walk-in,,Store Pickup,11,,,,,,,1,2299,1599.46,287.9,0,1887.36,f,f,f,4/22/2025 0:00,08:13.5,,,,
14012,ORD00014012,958,8,7/2/2024 0:00,Delivered,Paid,In-Store,Walk-in,,Store Pickup,80,7/3/2024 0:00,7/3/2024 0:00,7/3/2024,,,,1,19999,17859.27,3214.67,0,21073.94,f,f,f,7/2/2024 0:00,08:13.5,,,,
14021,ORD00014021,373,2,6/9/2024 0:00,Delivered,Paid,In-Store,Walk-in,,Store Pickup,89,6/10/2024 0:00,6/10/2024 0:00,6/10/2024,,,,1,26999,22339.25,4021.06,0,26360.31,f,f,f,6/9/2024 0:00,08:13.5,,,,
14025,ORD00014025,698,6,2/12/2024 0:00,Delivered,Paid,In-Store,Walk-in,,Store Pickup,48,2/14/2024 0:00,2/14/2024 0:00,2/14/2024,,,,1,38990,32677.86,5882.01,0,38559.87,f,f,f,2/12/2024 0:00,08:13.5,,,,
14026,ORD00014026,738,10,11/4/2025 0:00,Delivered,Paid,In-Store,Walk-in,,Store Pickup,7,11/6/2025 0:00,11/6/2025 0:00,11/6/2025,,,,1,9499,7851.59,1413.29,0,9264.88,f,f,f,11/4/2025 0:00,08:13.5,,,,
14028,ORD00014028,59,11,3/8/2025 0:00,Delivered,Paid,In-Store,Walk-in,,Store Pickup,62,3/9/2025 0:00,3/9/2025 0:00,3/9/2025,,,,1,36490,28647.9,5156.62,0,33804.53,f,f,f,3/8/2025 0:00,08:13.5,,,,
9370,ORD00009370,278,13,5/9/2025 0:00,Shipped,Pending,Online,Website,Tablet,Standard,23,5/11/2025 0:00,5/16/2025 0:00,5/16/2025,TRK000000009370,Shadowfax,,1,32999,29519.31,5313.48,0,34832.78,f,f,f,5/9/2025 0:00,08:13.5,,,,
9371,ORD00009371,257,13,1/30/2025 0:00,Delivered,Paid,Online,Website,Tablet,Standard,34,1/31/2025 0:00,2/5/2025 0:00,2/5/2025,TRK000000009371,Delhivery,,1,1499,1203.78,216.68,0,1420.46,f,f,f,1/30/2025 0:00,08:13.5,,,,
9372,ORD00009372,632,13,9/11/2024 0:00,Delivered,Paid,Online,Website,Mobile,Standard,27,9/13/2024 0:00,9/18/2024 0:00,9/18/2024,TRK000000009372,Shadowfax,,1,57990,53561.64,9641.09,0,63202.73,f,f,f,9/11/2024 0:00,08:13.5,,,,
9375,ORD00009375,354,13,5/28/2024 0:00,Delivered,Paid,Online,Website,Tablet,Standard,16,5/29/2024 0:00,6/5/2024 0:00,6/5/2024,TRK000000009375,Shadowfax,,1,114900,102287.86,18411.81,0,120699.67,f,f,f,5/28/2024 0:00,08:13.5,,,,
9378,ORD00009378,391,13,10/19/2024 0:00,Delivered,Paid,Online,Website,Mobile,Standard,97,10/20/2024 0:00,10/25/2024 0:00,10/25/2024,TRK000000009378,Xpressbees,,1,21999,17840.25,3211.25,0,21051.5,f,f,f,10/19/2024 0:00,08:13.5,,,,
9379,ORD00009379,113,13,8/27/2025 0:00,Confirmed,Pending,Online,Website,Tablet,Standard,8,,,,TRK000000009379,Xpressbees,,1,13490,11366.57,2045.98,0,13412.55,f,f,t,8/27/2025 0:00,08:13.5,,,,
9380,ORD00009380,96,13,2/11/2025 0:00,Delivered,Paid,Online,Website,Desktop,Standard,57,2/13/2025 0:00,2/21/2025 0:00,2/21/2025,TRK000000009380,Shadowfax,,1,26999,21809.19,3925.65,0,25734.85,f,f,f,2/11/2025 0:00,08:13.5,,,,
9381,ORD00009381,999,13,11/15/2024 0:00,Delivered,Paid,Online,Website,Desktop,Express,98,11/17/2024 0:00,11/19/2024 0:00,11/19/2024,TRK000000009381,Xpressbees,,1,499,395.21,71.14,223.53,466.34,f,t,f,11/15/2024 0:00,08:13.5,,,,
9382,ORD00009382,789,13,1/26/2024 0:00,Delivered,Paid,Online,Website,Mobile,Standard,1,1/27/2024 0:00,2/2/2024 0:00,2/2/2024,TRK000000009382,Ecom Express,,1,24900,19810.9,3565.96,0,23376.86,f,f,f,1/26/2024 0:00,08:13.5,,,,
9383,ORD00009383,682,13,3/25/2024 0:00,Delivered,Paid,Online,Website,Mobile,Standard,72,3/27/2024 0:00,4/2/2024 0:00,4/2/2024,TRK000000009383,Blue Dart,,1,4598,3173.48,571.22,0,3744.69,f,f,f,3/25/2024 0:00,08:13.5,,,,
9384,ORD00009384,214,13,6/25/2025 0:00,Delivered,Paid,Online,Website,Mobile,Standard,83,6/26/2025 0:00,7/4/2025 0:00,7/4/2025,TRK000000009384,Blue Dart,,1,39990,33323.84,5998.29,0,39322.13,f,f,t,6/25/2025 0:00,08:13.5,,,,
9385,ORD00009385,747,13,5/7/2025 0:00,Delivered,Paid,Online,Website,Desktop,Standard,93,5/8/2025 0:00,5/16/2025 0:00,5/16/2025,TRK000000009385,DTDC,,1,9499,8593.99,1546.92,0,10140.91,f,f,f,5/7/2025 0:00,08:13.5,,,,
9386,ORD00009386,692,13,8/8/2025 0:00,Cancelled,Pending,Online,Website,Desktop,Standard,20,,,,TRK000000009386,Shadowfax,,1,114900,93825.86,16888.66,0,110714.52,f,f,f,8/8/2025 0:00,08:13.5,8/9/2025 0:00,,,
9387,ORD00009387,182,13,9/4/2025 0:00,Delivered,Paid,Online,Website,Tablet,Standard,84,9/5/2025 0:00,9/11/2025 0:00,9/11/2025,TRK000000009387,Shadowfax,,1,44999,36327.91,6539.02,0,42866.93,f,f,f,9/4/2025 0:00,08:13.5,,,,
14039,ORD00014039,517,7,11/24/2025 0:00,Delivered,Paid,In-Store,Walk-in,,Store Pickup,26,11/26/2025 0:00,11/26/2025 0:00,11/26/2025,,,,1,8990,6067.59,1092.17,0,7159.75,f,f,f,11/24/2025 0:00,08:13.5,,,,
14040,ORD00014040,321,5,11/2/2024 0:00,Returned,Pending,In-Store,Walk-in,,Store Pickup,4,11/3/2024 0:00,11/3/2024 0:00,11/3/2024,,,,1,45900,37256.72,6706.21,0,43962.93,f,f,f,11/2/2024 0:00,08:13.5,,11/6/2024 0:00,,
14041,ORD00014041,409,11,7/17/2025 0:00,Cancelled,Pending,In-Store,Walk-in,,Store Pickup,68,,,,,,,1,19990,15208.1,2737.46,0,17945.56,f,f,f,7/17/2025 0:00,08:13.5,7/18/2025 0:00,,,
14042,ORD00014042,440,10,12/15/2025 0:00,Delivered,Paid,In-Store,Walk-in,,Store Pickup,51,12/17/2025 0:00,12/17/2025 0:00,12/17/2025,,,,1,33999,31446.43,5660.36,0,37106.79,f,f,t,12/15/2025 0:00,08:13.5,,,,
14044,ORD00014044,635,5,11/21/2024 0:00,Delivered,Paid,In-Store,Walk-in,,Store Pickup,46,11/23/2024 0:00,11/23/2024 0:00,11/23/2024,,,,1,52999,35340.8,6361.34,0,41702.15,f,f,f,11/21/2024 0:00,08:13.5,,,,
14045,ORD00014045,574,12,11/30/2025 0:00,Delivered,Paid,In-Store,Walk-in,,Store Pickup,91,12/1/2025 0:00,12/1/2025 0:00,12/1/2025,,,,1,19999,11871.42,2136.86,0,14008.27,f,f,f,11/30/2025 0:00,08:13.5,,,,
14049,ORD00014049,461,5,4/5/2025 0:00,Delivered,Paid,In-Store,Walk-in,,Store Pickup,32,4/7/2025 0:00,4/7/2025 0:00,4/7/2025,,,,1,39999,34345.8,6182.24,0,40528.04,f,f,f,4/5/2025 0:00,08:13.5,,,,
14050,ORD00014050,164,1,7/2/2024 0:00,Delivered,Paid,In-Store,Walk-in,,Store Pickup,39,7/3/2024 0:00,7/3/2024 0:00,7/3/2024,,,,1,19990,17511.47,3152.06,0,20663.53,f,f,f,7/2/2024 0:00,08:13.5,,,,
14051,ORD00014051,278,10,7/19/2025 0:00,Delivered,Paid,In-Store,Walk-in,,Store Pickup,23,7/21/2025 0:00,7/21/2025 0:00,7/21/2025,,,,1,13490,9920.2,1785.64,0,11705.83,f,f,f,7/19/2025 0:00,08:13.5,,,,
14058,ORD00014058,757,11,11/20/2024 0:00,Delivered,Paid,In-Store,Walk-in,,Store Pickup,12,11/21/2024 0:00,11/21/2024 0:00,11/21/2024,,,,1,36999,29733.38,5352.01,0,35085.39,f,f,f,11/20/2024 0:00,08:13.5,,,,
14061,ORD00014061,690,5,10/29/2025 0:00,Delivered,Paid,In-Store,Walk-in,,Store Pickup,27,10/31/2025 0:00,10/31/2025 0:00,10/31/2025,,,,1,40999,26074.37,4693.39,0,30767.76,f,f,t,10/29/2025 0:00,08:13.5,,,,
14063,ORD00014063,392,4,7/3/2024 0:00,Delivered,Paid,In-Store,Walk-in,,Store Pickup,28,7/4/2024 0:00,7/4/2024 0:00,7/4/2024,,,,1,39999,30452.55,5481.46,0,35934.01,f,f,f,7/3/2024 0:00,08:13.5,,,,
9388,ORD00009388,399,13,8/31/2024 0:00,Delivered,Paid,Online,Website,Tablet,Standard,32,9/2/2024 0:00,9/9/2024 0:00,9/9/2024,TRK000000009388,Delhivery,,1,10999,8952.96,1611.53,0,10564.5,f,f,f,8/31/2024 0:00,08:13.5,,,,
9389,ORD00009389,950,13,5/20/2025 0:00,Delivered,Paid,Online,Website,Tablet,Standard,14,5/21/2025 0:00,5/28/2025 0:00,5/28/2025,TRK000000009389,Shadowfax,,1,16490,13831.24,2489.62,0,16320.87,f,f,f,5/20/2025 0:00,08:13.5,,,,
9390,ORD00009390,530,13,4/22/2024 0:00,Processing,Pending,Online,Website,Desktop,Standard,47,,,,TRK000000009390,Xpressbees,,1,899,785.23,141.34,0,926.57,f,f,f,4/22/2024 0:00,08:13.5,,,,
9391,ORD00009391,191,13,10/30/2025 0:00,Delivered,Paid,Online,Website,Mobile,Standard,40,10/31/2025 0:00,11/7/2025 0:00,11/7/2025,TRK000000009391,Shadowfax,,1,45999,29190.17,5254.23,0,34444.41,f,f,f,10/30/2025 0:00,08:13.5,,,,
9393,ORD00009393,30,13,6/8/2024 0:00,Shipped,Pending,Online,Website,Desktop,Standard,96,6/10/2024 0:00,6/16/2024 0:00,6/16/2024,TRK000000009393,Shadowfax,,1,129999,104217.07,18759.07,0,122976.14,f,f,f,6/8/2024 0:00,08:13.5,,,,
9394,ORD00009394,490,13,4/27/2024 0:00,Shipped,Pending,Online,Website,Desktop,Standard,98,4/29/2024 0:00,5/6/2024 0:00,5/6/2024,TRK000000009394,Ecom Express,,1,2299,1306.24,235.12,0,1541.36,f,f,f,4/27/2024 0:00,08:13.5,,,,
9395,ORD00009395,874,13,7/6/2025 0:00,Shipped,Pending,Online,Website,Desktop,Standard,51,7/8/2025 0:00,7/13/2025 0:00,7/13/2025,TRK000000009395,Blue Dart,,1,10999,7979.31,1436.28,0,9415.59,f,f,f,7/6/2025 0:00,08:13.5,,,,
9396,ORD00009396,209,13,10/14/2024 0:00,Delivered,Paid,Online,Website,Desktop,Standard,64,10/16/2024 0:00,10/23/2024 0:00,10/23/2024,TRK000000009396,Ecom Express,,1,10499,8124.01,1462.32,0,9586.33,f,f,f,10/14/2024 0:00,08:13.5,,,,
9397,ORD00009397,252,13,5/18/2024 0:00,Delivered,Paid,Online,Website,Mobile,Standard,90,5/20/2024 0:00,5/25/2024 0:00,5/25/2024,TRK000000009397,Delhivery,,1,8999,7728.67,1391.16,0,9119.84,f,f,f,5/18/2024 0:00,08:13.5,,,,
9398,ORD00009398,528,13,10/17/2024 0:00,Shipped,Pending,Online,Website,Mobile,Standard,35,10/18/2024 0:00,10/24/2024 0:00,10/24/2024,TRK000000009398,Shadowfax,,1,17999,14693.02,2644.74,0,17337.76,f,f,f,10/17/2024 0:00,08:13.5,,,,
9399,ORD00009399,702,13,8/25/2024 0:00,Delivered,Paid,Online,Website,Desktop,Standard,26,8/26/2024 0:00,9/3/2024 0:00,9/3/2024,TRK000000009399,Blue Dart,,1,5598,3680.88,662.56,0,4343.44,f,f,f,8/25/2024 0:00,08:13.5,,,,
9400,ORD00009400,105,13,6/6/2025 0:00,Delivered,Paid,Online,Website,Tablet,Standard,77,6/7/2025 0:00,6/12/2025 0:00,6/12/2025,TRK000000009400,Xpressbees,,1,38990,35697.23,6425.5,0,42122.73,f,f,f,6/6/2025 0:00,08:13.5,,,,
9401,ORD00009401,323,13,11/4/2024 0:00,Delivered,Paid,Online,Website,Tablet,Standard,71,11/5/2024 0:00,11/12/2024 0:00,11/12/2024,TRK000000009401,Blue Dart,,1,29999,22480.5,4046.49,0,26527,f,f,f,11/4/2024 0:00,08:13.5,,,,
9402,ORD00009402,393,13,11/14/2024 0:00,Delivered,Paid,Online,Website,Mobile,Standard,13,11/15/2024 0:00,11/23/2024 0:00,11/23/2024,TRK000000009402,Delhivery,,1,44999,33244.32,5983.98,0,39228.3,f,f,f,11/14/2024 0:00,08:13.5,,,,
9403,ORD00009403,648,13,9/21/2024 0:00,Delivered,Paid,Online,Website,Tablet,Standard,93,9/22/2024 0:00,9/27/2024 0:00,9/27/2024,TRK000000009403,Shadowfax,,1,42990,38494.73,6929.05,0,45423.78,f,f,f,9/21/2024 0:00,08:13.5,,,,
9404,ORD00009404,650,13,9/21/2024 0:00,Delivered,Paid,Online,Website,Mobile,Standard,4,9/22/2024 0:00,9/29/2024 0:00,9/29/2024,TRK000000009404,Xpressbees,,1,26999,22582.88,4064.92,0,26647.8,f,f,f,9/21/2024 0:00,08:13.5,,,,
9405,ORD00009405,528,13,9/5/2024 0:00,Delivered,Paid,Online,Website,Tablet,Standard,35,9/6/2024 0:00,9/14/2024 0:00,9/14/2024,TRK000000009405,Shadowfax,,1,89999,77727.73,13990.99,0,91718.72,f,f,f,9/5/2024 0:00,08:13.5,,,,
9406,ORD00009406,570,13,4/5/2024 0:00,Delivered,Paid,Online,Website,Desktop,Standard,42,4/6/2024 0:00,4/12/2024 0:00,4/12/2024,TRK000000009406,Shadowfax,,1,19999,18055.29,3249.95,0,21305.25,f,f,f,4/5/2024 0:00,08:13.5,,,,
9407,ORD00009407,852,13,10/12/2025 0:00,Delivered,Paid,Online,Website,Desktop,Standard,5,10/13/2025 0:00,10/18/2025 0:00,10/18/2025,TRK000000009407,Xpressbees,,1,19999,16682.67,3002.88,0,19685.55,f,f,f,10/12/2025 0:00,08:13.5,,,,
9409,ORD00009409,799,13,6/15/2024 0:00,Delivered,Paid,Online,Website,Mobile,Standard,72,6/16/2024 0:00,6/22/2024 0:00,6/22/2024,TRK000000009409,Ecom Express,,1,899,614.16,110.55,0,724.71,f,f,f,6/15/2024 0:00,08:13.5,,,,
9410,ORD00009410,78,13,5/28/2025 0:00,Shipped,Pending,Online,Website,Mobile,Standard,67,5/30/2025 0:00,6/7/2025 0:00,6/7/2025,TRK000000009410,Xpressbees,,1,37999,30277.68,5449.98,0,35727.66,f,f,f,5/28/2025 0:00,08:13.5,,,,
9411,ORD00009411,252,13,9/19/2024 0:00,Delivered,Paid,Online,Website,Mobile,Standard,90,9/21/2024 0:00,9/26/2024 0:00,9/26/2024,TRK000000009411,DTDC,,1,37999,31046.78,5588.42,0,36635.19,f,f,f,9/19/2024 0:00,08:13.5,,,,
14080,ORD00014080,146,2,8/11/2024 0:00,Delivered,Paid,In-Store,Walk-in,,Store Pickup,36,8/13/2024 0:00,8/13/2024 0:00,8/13/2024,,,,1,59490,48512.91,8732.32,0,57245.24,f,f,f,8/11/2024 0:00,08:13.5,,,,
